,Unnamed: 0,station_id,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
49,49,miyun_aq,2018/2/2 17:00,15,20,28,0.5,38,4
50,50,miyun_aq,2018/2/2 18:00,15,19,35,0.6,27,5
51,51,miyun_aq,2018/2/2 19:00,19,30,53,1.2,11,6
52,52,miyun_aq,2018/2/2 20:00,10,23,46,1,11,4
53,53,miyun_aq,2018/2/2 21:00,12,21,50,1.1,4,3
54,54,miyun_aq,2018/2/2 22:00,12,22,55,1.1,2,3
55,55,miyun_aq,2018/2/2 23:00,16,24,54,1,2,3
56,56,miyun_aq,2018/2/3 0:00,21,34,51,1.3,6,4
57,57,miyun_aq,2018/2/3 1:00,29,39,39,1.3,21,8
58,58,miyun_aq,2018/2/3 2:00,30,39,33,1.2,31,9
59,59,miyun_aq,2018/2/3 3:00,17,20,21,0.7,47,6
60,60,miyun_aq,2018/2/3 4:00,4,,9,0.4,59,3
61,61,miyun_aq,2018/2/3 5:00,4,,5,0.3,66,2
62,62,miyun_aq,2018/2/3 6:00,4,,3,0.2,70,2
63,63,miyun_aq,2018/2/3 7:00,3,6,3,0.1,73,2
64,64,miyun_aq,2018/2/3 8:00,3,6,3,0.1,75,2
65,65,miyun_aq,2018/2/3 9:00,3,9,4,0.1,76,2
66,66,miyun_aq,2018/2/3 10:00,3,9,5,0.1,77,2
67,67,miyun_aq,2018/2/3 11:00,3,14,4,0.1,77,2
68,68,miyun_aq,2018/2/3 12:00,3,12,5,0.1,74,2
69,69,miyun_aq,2018/2/3 13:00,3,15,7,0.1,70,2
70,70,miyun_aq,2018/2/3 14:00,3,12,5,0.2,70,2
71,71,miyun_aq,2018/2/3 15:00,3,12,5,0.2,66,2
72,72,miyun_aq,2018/2/3 16:00,4,10,10,0.2,58,2
73,73,miyun_aq,2018/2/3 17:00,3,14,15,0.2,51,2
74,74,miyun_aq,2018/2/3 18:00,5,13,19,0.4,43,2
75,75,miyun_aq,2018/2/3 19:00,6,15,47,0.8,14,3
76,76,miyun_aq,2018/2/3 20:00,5,12,44,0.9,13,2
77,77,miyun_aq,2018/2/3 21:00,9,9,40,1.1,15,2
78,78,miyun_aq,2018/2/3 22:00,12,13,50,1.3,4,3
79,79,miyun_aq,2018/2/3 23:00,10,16,43,1,11,2
80,80,miyun_aq,2018/2/4 0:00,17,30,47,1.2,7,3
81,81,miyun_aq,2018/2/4 1:00,25,33,38,1.2,20,8
82,82,miyun_aq,2018/2/4 2:00,28,37,29,1.1,31,9
83,83,miyun_aq,2018/2/4 3:00,15,,16,0.7,46,5
84,84,miyun_aq,2018/2/4 4:00,13,,21,0.6,47,6
85,85,miyun_aq,2018/2/4 5:00,13,,21,0.5,52,6
86,86,miyun_aq,2018/2/4 6:00,13,,20,0.5,55,6
87,87,miyun_aq,2018/2/4 7:00,14,14,19,0.4,58,6
88,88,miyun_aq,2018/2/4 8:00,9,20,15,0.3,62,5
89,89,miyun_aq,2018/2/4 9:00,6,21,14,0.2,64,5
90,90,miyun_aq,2018/2/4 10:00,8,19,16,0.2,61,4
91,91,miyun_aq,2018/2/4 11:00,14,28,19,0.3,55,3
92,92,miyun_aq,2018/2/4 12:00,16,43,47,0.7,23,7
93,93,miyun_aq,2018/2/4 13:00,21,58,55,1.3,15,12
94,94,miyun_aq,2018/2/4 14:00,25,41,33,0.7,38,7
95,95,miyun_aq,2018/2/4 15:00,7,22,9,0.2,63,3
96,96,miyun_aq,2018/2/4 16:00,3,16,4,0.1,68,2
97,97,miyun_aq,2018/2/4 17:00,4,11,5,0.2,65,2
98,98,miyun_aq,2018/2/4 18:00,4,14,5,0.2,60,3
99,99,miyun_aq,2018/2/4 19:00,3,15,5,0.2,62,4
100,100,miyun_aq,2018/2/4 20:00,4,12,5,0.2,64,5
101,101,miyun_aq,2018/2/4 21:00,3,11,3,0.2,65,3
102,102,miyun_aq,2018/2/4 22:00,3,12,5,0.3,66,3
103,103,miyun_aq,2018/2/4 23:00,4,13,9,0.3,62,3
104,104,miyun_aq,2018/2/5 0:00,6,17,10,0.4,59,5
105,105,miyun_aq,2018/2/5 1:00,5,13,9,0.4,61,4
106,106,miyun_aq,2018/2/5 2:00,4,8,5,0.4,65,4
107,107,miyun_aq,2018/2/5 3:00,3,,4,0.3,67,2
108,108,miyun_aq,2018/2/5 4:00,6,,2,0.3,72,2
109,109,miyun_aq,2018/2/5 5:00,3,6,2,0.2,75,2
110,110,miyun_aq,2018/2/5 6:00,10,,2,0.2,76,2
111,111,miyun_aq,2018/2/5 7:00,3,7,3,0.1,76,2
112,112,miyun_aq,2018/2/5 8:00,6,10,4,0.1,77,2
113,113,miyun_aq,2018/2/5 9:00,3,9,4,0.1,76,2
114,114,miyun_aq,2018/2/5 10:00,3,19,6,0.2,73,2
115,115,miyun_aq,2018/2/5 11:00,3,19,7,0.2,72,2
116,116,miyun_aq,2018/2/5 12:00,5,18,5,0.2,72,2
117,117,miyun_aq,2018/2/5 13:00,3,13,6,0.2,69,2
118,118,miyun_aq,2018/2/5 14:00,3,13,7,0.2,65,2
119,119,miyun_aq,2018/2/5 15:00,3,8,7,0.2,65,2
120,120,miyun_aq,2018/2/5 16:00,3,11,7,0.3,61,3
121,121,miyun_aq,2018/2/5 17:00,6,10,14,0.5,53,4
122,122,miyun_aq,2018/2/5 18:00,7,19,30,0.7,34,4
123,123,miyun_aq,2018/2/5 19:00,,,,,,
124,124,miyun_aq,2018/2/5 20:00,6,11,40,0.9,20,5
125,125,miyun_aq,2018/2/5 21:00,7,16,51,1,8,4
126,126,miyun_aq,2018/2/5 22:00,8,17,54,1.1,5,4
127,127,miyun_aq,2018/2/5 23:00,9,21,51,1.1,7,3
128,128,miyun_aq,2018/2/6 0:00,16,30,45,1.1,12,4
129,129,miyun_aq,2018/2/6 1:00,20,31,34,1.2,25,8
130,130,miyun_aq,2018/2/6 2:00,17,22,20,0.9,41,7
131,131,miyun_aq,2018/2/6 3:00,14,,21,0.8,45,7
132,132,miyun_aq,2018/2/6 4:00,22,,25,0.6,51,8
133,133,miyun_aq,2018/2/6 5:00,23,,27,0.7,51,8
134,134,miyun_aq,2018/2/6 6:00,27,,29,0.6,52,9
135,135,miyun_aq,2018/2/6 7:00,26,29,32,0.6,54,11
136,136,miyun_aq,2018/2/6 8:00,30,38,35,0.5,51,8
137,137,miyun_aq,2018/2/6 9:00,30,40,42,0.5,44,9
138,138,miyun_aq,2018/2/6 10:00,54,67,60,0.8,34,18
139,139,miyun_aq,2018/2/6 11:00,77,93,77,1,20,21
140,140,miyun_aq,2018/2/6 12:00,92,100,80,1.4,12,22
141,141,miyun_aq,2018/2/6 13:00,88,101,83,1.5,2,17
142,142,miyun_aq,2018/2/6 14:00,90,98,76,1.4,2,15
143,143,miyun_aq,2018/2/6 15:00,83,89,71,1.3,3,14
144,144,miyun_aq,2018/2/6 16:00,75,84,68,1.3,2,11
145,145,miyun_aq,2018/2/6 17:00,72,90,67,2.2,2,12
146,146,miyun_aq,2018/2/6 18:00,78,93,67,1.5,2,8
147,147,miyun_aq,2018/2/6 19:00,81,90,63,2.3,2,7
148,148,miyun_aq,2018/2/6 20:00,71,87,63,2.5,2,6
149,149,miyun_aq,2018/2/6 21:00,77,85,56,2.2,2,5
150,150,miyun_aq,2018/2/6 22:00,69,80,58,2.3,2,6
151,151,miyun_aq,2018/2/6 23:00,66,79,60,2.3,2,6
152,152,miyun_aq,2018/2/7 0:00,76,97,61,2.3,2,5
153,153,miyun_aq,2018/2/7 1:00,23,48,21,0.8,59,3
154,154,miyun_aq,2018/2/7 2:00,6,13,4,0.3,77,2
155,155,miyun_aq,2018/2/7 3:00,5,6,4,0.3,79,2
156,156,miyun_aq,2018/2/7 4:00,3,6,5,0.2,80,3
157,157,miyun_aq,2018/2/7 5:00,4,6,4,0.2,84,4
158,158,miyun_aq,2018/2/7 6:00,,6,4,0.1,81,3
159,159,miyun_aq,2018/2/7 7:00,,6,2,0.1,87,2
160,160,miyun_aq,2018/2/7 8:00,3,10,2,0.1,89,2
161,161,miyun_aq,2018/2/7 9:00,6,,2,0.1,88,2
162,162,miyun_aq,2018/2/7 10:00,6,11,4,0.1,85,2
163,163,miyun_aq,2018/2/7 11:00,11,20,7,0.1,80,2
164,164,miyun_aq,2018/2/7 12:00,14,,4,0.1,82,2
165,165,miyun_aq,2018/2/7 13:00,6,12,4,0.1,79,2
166,166,miyun_aq,2018/2/7 14:00,8,10,5,0.2,76,2
167,167,miyun_aq,2018/2/7 15:00,7,13,6,0.2,73,3
168,168,miyun_aq,2018/2/7 16:00,8,11,7,0.3,70,3
169,169,miyun_aq,2018/2/7 17:00,14,,6,0.3,67,3
170,170,miyun_aq,2018/2/7 18:00,11,12,11,0.3,57,2
171,171,miyun_aq,2018/2/7 19:00,14,,27,0.7,40,3
172,172,miyun_aq,2018/2/7 20:00,14,20,48,0.9,15,3
173,173,miyun_aq,2018/2/7 21:00,15,17,35,0.7,26,3
174,174,miyun_aq,2018/2/7 22:00,16,17,46,0.9,14,3
175,175,miyun_aq,2018/2/7 23:00,17,,44,1.2,15,3
176,176,miyun_aq,2018/2/8 0:00,23,27,42,1.2,16,3
177,177,miyun_aq,2018/2/8 1:00,41,49,41,1.5,20,7
178,178,miyun_aq,2018/2/8 2:00,38,,27,1.1,35,7
179,179,miyun_aq,2018/2/8 3:00,33,,28,1.1,41,7
180,180,miyun_aq,2018/2/8 4:00,39,,31,1,43,9
181,181,miyun_aq,2018/2/8 5:00,51,,31,1,48,10
182,182,miyun_aq,2018/2/8 6:00,75,,41,1.2,49,15
183,183,miyun_aq,2018/2/8 7:00,89,,45,1.1,49,17
184,184,miyun_aq,2018/2/8 8:00,81,82,48,1.1,47,17
185,185,miyun_aq,2018/2/8 9:00,91,95,58,1.2,35,16
186,186,miyun_aq,2018/2/8 10:00,90,96,69,1.2,23,16
187,187,miyun_aq,2018/2/8 11:00,101,117,86,1.6,4,18
188,188,miyun_aq,2018/2/8 12:00,118,,89,2.4,3,23
189,189,miyun_aq,2018/2/8 13:00,101,108,76,1.6,2,11
190,190,miyun_aq,2018/2/8 14:00,92,102,69,1.3,2,8
191,191,miyun_aq,2018/2/8 15:00,83,,61,1.2,7,8
192,192,miyun_aq,2018/2/8 16:00,92,,66,2.9,3,13
193,193,miyun_aq,2018/2/8 17:00,87,,61,2.6,2,12
194,194,miyun_aq,2018/2/8 18:00,72,81,60,2.3,2,7
195,195,miyun_aq,2018/2/8 19:00,65,73,57,2.2,2,5
196,196,miyun_aq,2018/2/8 20:00,67,71,55,1.9,2,5
197,197,miyun_aq,2018/2/8 21:00,59,67,52,1.7,2,5
198,198,miyun_aq,2018/2/8 22:00,57,63,56,1.7,2,5
199,199,miyun_aq,2018/2/8 23:00,61,70,55,1.7,2,5
200,200,miyun_aq,2018/2/9 0:00,61,80,54,1.9,3,7
201,201,miyun_aq,2018/2/9 1:00,67,91,50,1.7,11,10
202,202,miyun_aq,2018/2/9 2:00,59,90,44,1.6,23,11
203,203,miyun_aq,2018/2/9 3:00,51,93,41,1.3,32,9
204,204,miyun_aq,2018/2/9 4:00,32,66,20,0.7,64,4
205,205,miyun_aq,2018/2/9 5:00,14,64,5,0.2,84,2
206,206,miyun_aq,2018/2/9 6:00,11,58,5,0.2,85,2
207,207,miyun_aq,2018/2/9 7:00,15,55,6,0.1,83,2
208,208,miyun_aq,2018/2/9 8:00,10,39,6,0.1,84,2
209,209,miyun_aq,2018/2/9 9:00,10,47,6,0.1,86,2
210,210,miyun_aq,2018/2/9 10:00,8,102,5,0.1,87,2
211,211,miyun_aq,2018/2/9 11:00,12,100,6,0.1,80,2
212,212,miyun_aq,2018/2/9 12:00,8,67,7,0.2,72,3
213,213,miyun_aq,2018/2/9 13:00,9,43,7,0.1,73,2
214,214,miyun_aq,2018/2/9 14:00,6,28,11,0.2,69,2
215,215,miyun_aq,2018/2/9 15:00,8,21,7,0.2,72,2
216,216,miyun_aq,2018/2/9 16:00,8,30,5,0.2,70,3
217,217,miyun_aq,2018/2/9 17:00,8,25,5,0.2,69,3
218,218,miyun_aq,2018/2/9 18:00,10,27,10,0.3,62,3
219,219,miyun_aq,2018/2/9 19:00,10,34,14,0.4,54,3
220,220,miyun_aq,2018/2/9 20:00,10,35,32,0.7,34,4
221,221,miyun_aq,2018/2/9 21:00,14,34,36,1.2,26,5
222,222,miyun_aq,2018/2/9 22:00,17,36,30,1.1,29,4
223,223,miyun_aq,2018/2/9 23:00,18,34,30,1.1,27,3
224,224,miyun_aq,2018/2/10 0:00,17,36,31,0.9,25,3
225,225,miyun_aq,2018/2/10 1:00,36,59,36,1.5,26,8
226,226,miyun_aq,2018/2/10 2:00,27,33,28,1.1,42,6
227,227,miyun_aq,2018/2/10 3:00,9,,5,0.4,71,2
228,228,miyun_aq,2018/2/10 4:00,6,9,4,0.4,77,2
229,229,miyun_aq,2018/2/10 5:00,4,,3,0.3,79,2
230,230,miyun_aq,2018/2/10 6:00,3,6,3,0.2,81,2
231,231,miyun_aq,2018/2/10 7:00,5,33,3,0.2,80,2
232,232,miyun_aq,2018/2/10 8:00,7,49,3,0.2,80,2
233,233,miyun_aq,2018/2/10 9:00,9,39,4,0.1,78,2
234,234,miyun_aq,2018/2/10 10:00,9,35,6,0.2,75,2
235,235,miyun_aq,2018/2/10 11:00,12,55,9,0.3,70,4
236,236,miyun_aq,2018/2/10 12:00,14,64,9,0.3,68,3
237,237,miyun_aq,2018/2/10 13:00,13,80,9,0.4,66,3
238,238,miyun_aq,2018/2/10 14:00,14,91,10,0.5,66,3
239,239,miyun_aq,2018/2/10 15:00,15,84,8,0.4,68,2
240,240,miyun_aq,2018/2/10 16:00,14,63,6,0.4,69,2
241,241,miyun_aq,2018/2/10 17:00,10,66,4,0.3,68,2
242,242,miyun_aq,2018/2/10 18:00,8,51,3,0.3,64,2
243,243,miyun_aq,2018/2/10 19:00,4,38,7,0.3,59,2
244,244,miyun_aq,2018/2/10 20:00,11,30,9,0.5,57,2
245,245,miyun_aq,2018/2/10 21:00,3,25,9,0.6,55,3
246,246,miyun_aq,2018/2/10 22:00,7,22,6,0.4,63,3
247,247,miyun_aq,2018/2/10 23:00,8,31,6,0.3,62,2
248,248,miyun_aq,2018/2/11 0:00,9,47,5,0.3,65,2
249,249,miyun_aq,2018/2/11 1:00,12,74,3,0.3,67,2
250,250,miyun_aq,2018/2/11 2:00,11,61,3,0.3,67,2
251,251,miyun_aq,2018/2/11 3:00,13,94,2,0.3,69,2
252,252,miyun_aq,2018/2/11 4:00,4,16,3,0.2,75,3
253,253,miyun_aq,2018/2/11 5:00,3,,3,0.2,81,3
254,254,miyun_aq,2018/2/11 6:00,6,39,3,0.1,82,2
255,255,miyun_aq,2018/2/11 7:00,4,36,3,0.1,84,2
256,256,miyun_aq,2018/2/11 8:00,6,41,3,0.1,85,2
257,257,miyun_aq,2018/2/11 9:00,3,32,5,0.1,83,2
258,258,miyun_aq,2018/2/11 10:00,7,40,6,0.1,81,2
259,259,miyun_aq,2018/2/11 11:00,9,55,6,0.2,80,2
260,260,miyun_aq,2018/2/11 12:00,16,71,6,0.2,78,2
261,261,miyun_aq,2018/2/11 13:00,11,83,4,0.2,80,2
262,262,miyun_aq,2018/2/11 14:00,7,67,3,0.2,80,2
263,263,miyun_aq,2018/2/11 15:00,12,56,5,0.3,77,2
264,264,miyun_aq,2018/2/11 16:00,16,68,9,0.3,70,2
265,265,miyun_aq,2018/2/11 17:00,15,70,11,0.4,67,3
266,266,miyun_aq,2018/2/11 18:00,16,68,20,0.9,52,3
267,267,miyun_aq,2018/2/11 19:00,17,67,23,0.7,46,3
268,268,miyun_aq,2018/2/11 20:00,17,69,30,0.9,36,4
269,269,miyun_aq,2018/2/11 21:00,18,64,34,0.8,30,3
270,270,miyun_aq,2018/2/11 22:00,18,59,24,0.9,38,3
271,271,miyun_aq,2018/2/11 23:00,15,64,40,1,20,3
272,272,miyun_aq,2018/2/12 0:00,19,66,46,1.3,15,3
273,273,miyun_aq,2018/2/12 1:00,35,78,51,1.9,18,9
274,274,miyun_aq,2018/2/12 2:00,31,70,35,1.1,44,4
275,275,miyun_aq,2018/2/12 3:00,11,37,8,0.4,75,2
276,276,miyun_aq,2018/2/12 4:00,9,21,5,0.4,78,2
277,277,miyun_aq,2018/2/12 5:00,6,19,4,0.2,82,2
278,278,miyun_aq,2018/2/12 6:00,4,8,3,0.1,83,2
279,279,miyun_aq,2018/2/12 7:00,3,13,4,0.1,83,2
280,280,miyun_aq,2018/2/12 8:00,4,13,5,0.1,83,2
281,281,miyun_aq,2018/2/12 9:00,7,21,15,0.1,70,2
282,282,miyun_aq,2018/2/12 10:00,14,28,19,0.2,64,3
283,283,miyun_aq,2018/2/12 11:00,8,22,8,0.1,76,2
284,284,miyun_aq,2018/2/12 12:00,8,20,15,0.2,66,3
285,285,miyun_aq,2018/2/12 13:00,40,43,59,1.3,16,15
286,286,miyun_aq,2018/2/12 14:00,33,44,53,1.5,17,14
287,287,miyun_aq,2018/2/12 15:00,43,44,40,1.7,26,13
288,288,miyun_aq,2018/2/12 16:00,32,35,32,1.5,30,8
289,289,miyun_aq,2018/2/12 17:00,34,,39,1.6,20,8
290,290,miyun_aq,2018/2/12 18:00,21,24,32,1.2,25,6
291,291,miyun_aq,2018/2/12 19:00,19,23,34,1.1,22,6
292,292,miyun_aq,2018/2/12 20:00,18,25,27,1,30,5
293,293,miyun_aq,2018/2/12 21:00,19,25,27,1,26,5
294,294,miyun_aq,2018/2/12 22:00,22,23,38,1.1,18,5
295,295,miyun_aq,2018/2/12 23:00,24,29,39,1,17,5
296,296,miyun_aq,2018/2/13 0:00,24,33,42,1.1,14,6
297,297,miyun_aq,2018/2/13 1:00,34,42,38,1.4,23,11
298,298,miyun_aq,2018/2/13 2:00,30,37,23,1,42,7
299,299,miyun_aq,2018/2/13 3:00,29,32,24,1,47,8
300,300,miyun_aq,2018/2/13 4:00,40,,21,0.9,61,11
301,301,miyun_aq,2018/2/13 5:00,49,,21,0.9,69,11
302,302,miyun_aq,2018/2/13 6:00,62,,23,1.1,81,17
303,303,miyun_aq,2018/2/13 7:00,96,,28,1.3,85,23
304,304,miyun_aq,2018/2/13 8:00,92,,30,1.2,89,22
305,305,miyun_aq,2018/2/13 9:00,107,,33,1.3,93,22
306,306,miyun_aq,2018/2/13 10:00,117,,43,1.3,83,23
307,307,miyun_aq,2018/2/13 11:00,134,,92,1.7,29,21
308,308,miyun_aq,2018/2/13 12:00,167,,113,2.9,11,31
309,309,miyun_aq,2018/2/13 13:00,178,,100,3.1,10,32
310,310,miyun_aq,2018/2/13 14:00,164,,81,3,14,24
311,311,miyun_aq,2018/2/13 15:00,122,,54,2,34,18
312,312,miyun_aq,2018/2/13 16:00,119,,37,1.9,50,16
313,313,miyun_aq,2018/2/13 17:00,79,,26,1.1,60,11
314,314,miyun_aq,2018/2/13 18:00,21,40,6,0.3,78,3
315,315,miyun_aq,2018/2/13 19:00,14,41,4,0.1,76,2
316,316,miyun_aq,2018/2/13 20:00,17,36,6,0.2,75,2
317,317,miyun_aq,2018/2/13 21:00,13,35,5,0.2,80,3
318,318,miyun_aq,2018/2/13 22:00,4,20,5,0.1,86,2
319,319,miyun_aq,2018/2/13 23:00,4,23,8,0.2,83,2
320,320,miyun_aq,2018/2/14 0:00,5,27,7,0.2,83,2
321,321,miyun_aq,2018/2/14 1:00,5,34,7,0.2,84,2
322,322,miyun_aq,2018/2/14 2:00,6,21,7,0.2,83,2
323,323,miyun_aq,2018/2/14 3:00,7,14,7,0.2,86,2
324,324,miyun_aq,2018/2/14 4:00,4,10,5,0.1,88,2
325,325,miyun_aq,2018/2/14 5:00,13,,5,0.1,90,2
326,326,miyun_aq,2018/2/14 6:00,8,,6,0.1,90,2
327,327,miyun_aq,2018/2/14 7:00,10,,7,0.1,91,2
328,328,miyun_aq,2018/2/14 8:00,7,10,8,0.1,89,2
329,329,miyun_aq,2018/2/14 9:00,9,14,10,0.1,84,3
330,330,miyun_aq,2018/2/14 10:00,9,18,12,0.1,83,4
331,331,miyun_aq,2018/2/14 11:00,10,16,11,0.1,84,3
332,332,miyun_aq,2018/2/14 12:00,23,29,35,0.4,55,6
333,333,miyun_aq,2018/2/14 13:00,16,29,19,0.2,72,5
334,334,miyun_aq,2018/2/14 14:00,16,30,17,0.3,68,5
335,335,miyun_aq,2018/2/14 15:00,9,18,9,0.2,78,3
336,336,miyun_aq,2018/2/14 16:00,11,16,4,0.1,82,2
337,337,miyun_aq,2018/2/14 17:00,8,16,4,0.2,79,2
338,338,miyun_aq,2018/2/14 18:00,6,9,4,0.1,76,2
339,339,miyun_aq,2018/2/14 19:00,8,11,4,0.2,76,2
340,340,miyun_aq,2018/2/14 20:00,7,11,5,0.2,72,2
341,341,miyun_aq,2018/2/14 21:00,7,9,4,0.3,74,2
342,342,miyun_aq,2018/2/14 22:00,7,12,9,0.3,68,2
343,343,miyun_aq,2018/2/14 23:00,8,14,12,0.4,64,3
344,344,miyun_aq,2018/2/15 0:00,25,27,24,0.9,47,9
345,345,miyun_aq,2018/2/15 1:00,37,37,19,1,53,12
346,346,miyun_aq,2018/2/15 2:00,16,16,11,0.7,65,6
347,347,miyun_aq,2018/2/15 3:00,8,,5,0.4,76,3
348,348,miyun_aq,2018/2/15 4:00,9,,6,0.4,80,3
349,349,miyun_aq,2018/2/15 5:00,10,,5,0.3,85,5
350,350,miyun_aq,2018/2/15 6:00,,,,,,
351,351,miyun_aq,2018/2/15 7:00,29,,10,0.3,89,5
352,352,miyun_aq,2018/2/15 8:00,41,,17,0.5,86,8
353,353,miyun_aq,2018/2/15 9:00,46,,19,0.6,86,10
354,354,miyun_aq,2018/2/15 10:00,49,,20,0.6,86,10
355,355,miyun_aq,2018/2/15 11:00,69,,35,0.8,67,12
356,356,miyun_aq,2018/2/15 12:00,172,,67,1.7,34,25
357,357,miyun_aq,2018/2/15 13:00,177,,52,1.6,38,23
358,358,miyun_aq,2018/2/15 14:00,174,,57,1.5,26,20
359,359,miyun_aq,2018/2/15 15:00,145,,37,1.2,38,14
360,360,miyun_aq,2018/2/15 16:00,115,,30,1.2,50,13
361,361,miyun_aq,2018/2/15 17:00,642,,46,1.2,25,45
362,362,miyun_aq,2018/2/15 18:00,392,405,50,1.9,21,32
363,363,miyun_aq,2018/2/15 19:00,238,262,39,2.2,31,20
364,364,miyun_aq,2018/2/15 20:00,108,,32,1.7,39,12
365,365,miyun_aq,2018/2/15 21:00,135,,27,1.7,42,10
366,366,miyun_aq,2018/2/15 22:00,150,,31,1.5,44,15
367,367,miyun_aq,2018/2/15 23:00,140,,27,1.5,45,14
368,368,miyun_aq,2018/2/16 0:00,125,,29,1.4,42,13
369,369,miyun_aq,2018/2/16 1:00,99,104,28,1.2,48,16
370,370,miyun_aq,2018/2/16 2:00,23,25,6,0.5,78,4
371,371,miyun_aq,2018/2/16 3:00,12,,4,0.4,84,2
372,372,miyun_aq,2018/2/16 4:00,13,,3,0.3,87,2
373,373,miyun_aq,2018/2/16 5:00,9,,3,0.3,89,2
374,374,miyun_aq,2018/2/16 6:00,9,,4,0.2,91,2
375,375,miyun_aq,2018/2/16 7:00,5,,3,0.1,93,2
376,376,miyun_aq,2018/2/16 8:00,9,,4,0.1,94,2
377,377,miyun_aq,2018/2/16 9:00,6,,5,0.1,92,2
378,378,miyun_aq,2018/2/16 10:00,11,,9,0.1,87,2
379,379,miyun_aq,2018/2/16 11:00,29,,24,0.6,66,9
380,380,miyun_aq,2018/2/16 12:00,107,,56,1.4,25,24
381,381,miyun_aq,2018/2/16 13:00,89,102,45,0.9,30,19
382,382,miyun_aq,2018/2/16 14:00,61,72,25,1.2,47,15
383,383,miyun_aq,2018/2/16 15:00,37,44,28,1.1,40,10
384,384,miyun_aq,2018/2/16 16:00,33,36,17,1.4,49,9
385,385,miyun_aq,2018/2/16 17:00,32,,17,1.4,46,8
386,386,miyun_aq,2018/2/16 18:00,26,30,27,1.5,28,6
387,387,miyun_aq,2018/2/16 19:00,25,,24,1.7,32,7
388,388,miyun_aq,2018/2/16 20:00,29,29,40,2.2,21,7
389,389,miyun_aq,2018/2/16 21:00,22,,22,1.2,30,6
390,390,miyun_aq,2018/2/16 22:00,20,28,18,1.2,38,5
391,391,miyun_aq,2018/2/16 23:00,28,29,27,1.7,25,5
392,392,miyun_aq,2018/2/17 0:00,26,29,23,1.3,32,5
393,393,miyun_aq,2018/2/17 1:00,50,,29,1.4,27,9
394,394,miyun_aq,2018/2/17 2:00,54,55,27,1.5,36,14
395,395,miyun_aq,2018/2/17 3:00,64,,20,1.2,54,17
396,396,miyun_aq,2018/2/17 4:00,59,,15,1,66,21
397,397,miyun_aq,2018/2/17 5:00,59,,15,1,73,23
398,398,miyun_aq,2018/2/17 6:00,61,,15,1,75,21
399,399,miyun_aq,2018/2/17 7:00,66,,16,0.9,77,20
400,400,miyun_aq,2018/2/17 8:00,66,,17,1,77,18
401,401,miyun_aq,2018/2/17 9:00,72,,21,1.1,71,17
402,402,miyun_aq,2018/2/17 10:00,84,,27,1.4,62,17
403,403,miyun_aq,2018/2/17 11:00,89,,42,1.6,46,15
404,404,miyun_aq,2018/2/17 12:00,101,,68,2,18,14
405,405,miyun_aq,2018/2/17 13:00,132,,49,2.4,29,18
406,406,miyun_aq,2018/2/17 14:00,123,,43,2.1,29,13
407,407,miyun_aq,2018/2/17 15:00,106,,34,2.2,34,10
408,408,miyun_aq,2018/2/17 16:00,106,,33,2.3,30,7
409,409,miyun_aq,2018/2/17 17:00,104,,30,2.4,27,5
410,410,miyun_aq,2018/2/17 18:00,99,,30,2.6,27,5
411,411,miyun_aq,2018/2/17 19:00,88,,30,2.4,28,4
412,412,miyun_aq,2018/2/17 20:00,85,,38,2.1,19,4
413,413,miyun_aq,2018/2/17 21:00,83,,33,2,23,4
414,414,miyun_aq,2018/2/17 22:00,84,,28,2,27,4
415,415,miyun_aq,2018/2/17 23:00,83,,33,2,22,4
416,416,miyun_aq,2018/2/18 0:00,90,,37,2,21,5
417,417,miyun_aq,2018/2/18 1:00,103,,33,2,31,10
418,418,miyun_aq,2018/2/18 2:00,103,,29,1.9,45,18
419,419,miyun_aq,2018/2/18 3:00,106,,23,1.7,63,20
420,420,miyun_aq,2018/2/18 4:00,96,,15,1.4,89,21
421,421,miyun_aq,2018/2/18 5:00,102,,15,1.3,107,21
422,422,miyun_aq,2018/2/18 6:00,96,,13,1,118,17
423,423,miyun_aq,2018/2/18 7:00,68,,12,0.7,113,12
424,424,miyun_aq,2018/2/18 8:00,70,,13,0.7,116,12
425,425,miyun_aq,2018/2/18 9:00,78,,13,0.7,118,13
426,426,miyun_aq,2018/2/18 10:00,91,,22,1.1,113,17
427,427,miyun_aq,2018/2/18 11:00,105,,40,1.2,88,18
428,428,miyun_aq,2018/2/18 12:00,124,,82,1.6,36,16
429,429,miyun_aq,2018/2/18 13:00,165,,84,2.3,22,18
430,430,miyun_aq,2018/2/18 14:00,168,,73,2,19,12
431,431,miyun_aq,2018/2/18 15:00,155,,75,2.3,19,13
432,432,miyun_aq,2018/2/18 16:00,157,,69,2.7,17,11
433,433,miyun_aq,2018/2/18 17:00,165,,40,2.4,32,9
434,434,miyun_aq,2018/2/18 18:00,160,,35,1.8,30,5
435,435,miyun_aq,2018/2/18 19:00,155,,39,2,26,4
436,436,miyun_aq,2018/2/18 20:00,137,,36,2,35,5
437,437,miyun_aq,2018/2/18 21:00,146,,42,2.5,22,5
438,438,miyun_aq,2018/2/18 22:00,149,,42,3,18,5
439,439,miyun_aq,2018/2/18 23:00,144,,42,2.8,17,5
440,440,miyun_aq,2018/2/19 0:00,146,,47,2.6,14,5
441,441,miyun_aq,2018/2/19 1:00,155,,45,2.7,19,8
